time,wind_speed,wind_direction,power,density,temperature,pressure
2007-01-17 00:00:00+00:00,11.899934,211.60161,13.733685,1.2574812,260.19162,96757.71
2007-01-17 01:00:00+00:00,12.5746765,218.21199,13.906792,1.2543359,260.23648,96711.47
2007-01-17 02:00:00+00:00,12.840928,221.50562,13.951214,1.2485343,259.82358,96648.06
2007-01-17 03:00:00+00:00,12.400925,221.4164,13.909057,1.24685,259.94016,96560.48
2007-01-17 04:00:00+00:00,12.161048,222.61462,13.822919,1.2441398,260.08786,96503.02
2007-01-17 05:00:00+00:00,11.181766,228.12018,13.125125,1.2412647,259.8484,96443.055
2007-01-17 06:00:00+00:00,10.14241,230.17163,11.461993,1.2393692,259.93246,96384.62
2007-01-17 07:00:00+00:00,10.638642,231.14514,12.323662,1.2413888,259.8496,96345.164
2007-01-17 08:00:00+00:00,11.363365,235.95467,13.401202,1.2404172,260.16733,96323.805
2007-01-17 09:00:00+00:00,11.06787,239.78752,13.044315,1.2399838,259.64426,96302.75
2007-01-17 10:00:00+00:00,10.288899,242.1593,11.673492,1.2411677,260.4628,96264.75
2007-01-17 11:00:00+00:00,10.161778,249.07903,11.491413,1.2403314,261.2883,96227.22
2007-01-17 12:00:00+00:00,9.308375,250.6368,9.359968,1.2404181,261.85184,96199.75
2007-01-17 13:00:00+00:00,8.230553,246.9851,6.6686416,1.241369,262.59546,96164.96
2007-01-17 14:00:00+00:00,7.0198703,237.17583,4.0234394,1.2420574,263.08224,96125.28
2007-01-17 15:00:00+00:00,6.5007396,235.81403,3.2396634,1.2406391,264.59445,96092.164
2007-01-17 16:00:00+00:00,4.8122926,242.24603,1.1540574,1.239193,266.778,96094.23
2007-01-17 17:00:00+00:00,3.8043509,256.28342,0.43078324,1.2349705,268.24115,96053.875
2007-01-17 18:00:00+00:00,3.170884,262.91928,0.11513703,1.2309424,269.21338,96002.52
2007-01-17 19:00:00+00:00,2.9343836,262.62137,0.060307648,1.2281762,269.70218,95957.21
2007-01-17 20:00:00+00:00,3.4458628,268.27606,0.2391686,1.226931,269.7518,95930.96
2007-01-17 21:00:00+00:00,4.96364,277.7536,1.3083898,1.2278426,268.37134,95927.15
2007-01-17 22:00:00+00:00,6.6952853,282.71738,3.45576,1.2294165,267.05447,95897.38
2007-01-17 23:00:00+00:00,7.4099293,300.3544,4.717092,1.2320303,266.4767,95918.13
2007-01-18 00:00:00+00:00,7.0281625,324.72922,4.0094543,1.2283654,266.16138,95958.43
2007-01-18 01:00:00+00:00,7.3942895,331.22116,4.674771,1.2270464,267.1004,95979.41
2007-01-18 02:00:00+00:00,8.203338,326.87854,6.412542,1.2276621,267.86996,95981.24
2007-01-18 03:00:00+00:00,8.476518,332.80453,7.1166687,1.2280768,268.3267,95992.0
2007-01-18 04:00:00+00:00,9.146561,331.47012,8.870151,1.2288798,268.5067,96031.37
2007-01-18 05:00:00+00:00,9.081784,332.60077,8.702916,1.2295415,268.41797,96076.69
2007-01-18 06:00:00+00:00,9.210427,332.26242,9.066719,1.2335862,267.96527,96137.57
2007-01-18 07:00:00+00:00,9.725353,335.58267,10.418448,1.2392818,266.90884,96221.875
2007-01-18 08:00:00+00:00,9.88896,326.65793,10.7508135,1.2460533,265.08698,96311.06
2007-01-18 09:00:00+00:00,9.771623,319.66278,10.377075,1.2523246,261.3682,96393.77
2007-01-18 10:00:00+00:00,9.759573,308.73343,10.631541,1.2589561,260.00143,96447.56
2007-01-18 11:00:00+00:00,9.83483,306.17062,10.864673,1.2650629,258.7412,96510.81
2007-01-18 12:00:00+00:00,9.809665,303.4557,10.828578,1.2692937,258.0889,96580.625
2007-01-18 13:00:00+00:00,10.356212,302.62033,12.089004,1.2723056,258.22717,96637.84
2007-01-18 14:00:00+00:00,10.298989,301.43185,11.981663,1.2751001,257.71115,96674.23
2007-01-18 15:00:00+00:00,9.433084,300.6438,9.917885,1.2768309,259.73874,96703.46
2007-01-18 16:00:00+00:00,9.471227,303.53275,9.9982195,1.2741607,261.71866,96755.945
2007-01-18 17:00:00+00:00,9.024367,298.48926,8.817954,1.2714652,262.6782,96781.195
2007-01-18 18:00:00+00:00,9.092961,291.84146,8.989121,1.2699808,263.10922,96793.1
2007-01-18 19:00:00+00:00,8.786277,292.18912,8.163905,1.2685786,263.41544,96811.414
2007-01-18 20:00:00+00:00,9.353692,294.41388,9.662616,1.2682722,263.3417,96831.79
2007-01-18 21:00:00+00:00,9.423593,292.3899,9.8428545,1.2684124,262.54987,96857.27
2007-01-18 22:00:00+00:00,10.062685,289.726,11.357852,1.2683421,259.24387,96854.445
2007-01-18 23:00:00+00:00,10.460445,292.1558,12.260403,1.2685788,257.7373,96871.0
2007-01-19 00:00:00+00:00,10.756738,294.95157,12.702168,1.2702159,257.39645,96907.555
2007-01-19 01:00:00+00:00,11.497982,302.5983,13.547702,1.2714009,257.3361,96933.414
2007-01-19 02:00:00+00:00,10.5050745,309.08527,12.27713,1.273028,256.85892,96943.63
2007-01-19 03:00:00+00:00,9.247031,315.078,9.41644,1.2744669,256.28128,96941.125
2007-01-19 04:00:00+00:00,8.184574,318.86166,6.623286,1.2756252,255.93733,96961.26
2007-01-19 05:00:00+00:00,7.9815755,322.23032,6.1633015,1.2775294,255.80034,96981.1
2007-01-19 06:00:00+00:00,7.3711724,327.17093,4.8501163,1.2794981,255.3669,96992.77
2007-01-19 07:00:00+00:00,6.4800725,331.7322,3.2457044,1.281602,254.92157,97019.555
2007-01-19 08:00:00+00:00,5.4849334,331.05032,1.9055978,1.2844409,254.14056,97047.164
2007-01-19 09:00:00+00:00,4.316849,323.51694,0.7988382,1.2867863,253.90454,97071.125
2007-01-19 10:00:00+00:00,3.177,314.3821,0.16538668,1.2890207,253.5106,97074.945
2007-01-19 11:00:00+00:00,2.2896502,300.31653,0.017801587,1.292027,253.0414,97094.02
2007-01-19 12:00:00+00:00,1.9877377,279.50058,0.00029728469,1.2944368,252.7014,97128.73
2007-01-19 13:00:00+00:00,1.93866,269.32846,0.00047751385,1.2966475,252.17699,97147.66
2007-01-19 14:00:00+00:00,2.2522376,252.7689,0.015324104,1.2966434,251.8957,97143.53
2007-01-19 15:00:00+00:00,2.5167463,232.41345,0.034074273,1.293398,253.11345,97146.125
2007-01-19 16:00:00+00:00,2.9244432,209.18669,0.089983426,1.2921075,255.20885,97166.27
2007-01-19 17:00:00+00:00,3.260835,194.74919,0.1752552,1.2927889,258.35434,97160.32
2007-01-19 18:00:00+00:00,3.5578356,185.21027,0.32323432,1.2858919,260.36902,97128.195
2007-01-19 19:00:00+00:00,4.2012305,182.9798,0.69520706,1.2790886,261.75098,97099.51
2007-01-19 20:00:00+00:00,4.768437,182.93689,1.1504658,1.2740787,262.48013,97068.305
2007-01-19 21:00:00+00:00,5.780123,186.90923,2.227163,1.2710413,261.2878,97039.086
2007-01-19 22:00:00+00:00,6.9658504,187.99608,4.0509896,1.2689426,258.6527,96982.47
2007-01-19 23:00:00+00:00,8.788792,191.98177,8.179639,1.2667102,257.40396,96948.664
2007-01-20 00:00:00+00:00,9.411883,200.34346,9.804994,1.2676075,257.06952,96940.9
2007-01-20 01:00:00+00:00,8.682748,209.5365,7.8655453,1.2650442,256.8414,96900.305
2007-01-20 02:00:00+00:00,8.456939,210.541,7.2549515,1.2639382,256.96448,96838.88
2007-01-20 03:00:00+00:00,8.8295355,211.82411,8.233783,1.261197,257.19308,96771.51
2007-01-20 04:00:00+00:00,8.357776,209.08919,6.9630947,1.2562609,258.24527,96693.914
2007-01-20 05:00:00+00:00,8.822414,199.68634,8.171969,1.2543498,259.73386,96613.43
2007-01-20 06:00:00+00:00,8.733121,187.84676,7.955607,1.2578411,261.762,96541.71
2007-01-20 07:00:00+00:00,8.692186,180.10846,7.8276677,1.2548417,263.37964,96471.59
2007-01-20 08:00:00+00:00,9.00118,178.32355,8.619038,1.2497567,264.64944,96400.48
2007-01-20 09:00:00+00:00,9.336359,176.40593,9.472272,1.2446162,265.56982,96319.0
2007-01-20 10:00:00+00:00,9.394862,173.14862,9.601625,1.2422197,266.02554,96205.625
2007-01-20 11:00:00+00:00,9.105948,178.59694,8.823701,1.238252,266.36282,96129.63
2007-01-20 12:00:00+00:00,9.351579,180.13092,9.445212,1.2349576,266.11948,96074.164
2007-01-20 13:00:00+00:00,9.894816,187.97719,10.790313,1.2311093,264.93655,96016.03
2007-01-20 14:00:00+00:00,9.898883,196.14467,10.805278,1.2318196,264.44275,95964.6
2007-01-20 15:00:00+00:00,8.542657,208.61504,7.386601,1.2337602,265.92526,95931.72
2007-01-20 16:00:00+00:00,6.7865806,225.93092,3.6569216,1.2312624,267.682,95925.69
2007-01-20 17:00:00+00:00,4.986522,241.49965,1.3369865,1.2271715,269.61093,95915.086
2007-01-20 18:00:00+00:00,4.38553,252.75551,0.7814608,1.2239801,270.4634,95892.51
2007-01-20 19:00:00+00:00,4.08542,271.86066,0.5652155,1.222586,270.7216,95892.43
2007-01-20 20:00:00+00:00,3.805911,286.8892,0.41707715,1.2225237,270.38953,95929.055
2007-01-20 21:00:00+00:00,4.013698,300.41806,0.5529602,1.2240423,268.2236,95957.74
2007-01-20 22:00:00+00:00,4.77793,312.6439,1.1044983,1.2253307,265.13815,95985.664
2007-01-20 23:00:00+00:00,5.963508,335.87778,2.4500206,1.2265372,263.79504,96027.09
2007-01-21 00:00:00+00:00,8.050309,351.07974,6.101334,1.2297105,262.7865,96096.445
2007-01-21 01:00:00+00:00,9.093247,358.14053,8.79758,1.2372288,262.0609,96160.69
2007-01-21 02:00:00+00:00,11.149845,90.34101,13.176154,1.2425116,261.28696,96198.836
2007-01-21 03:00:00+00:00,11.315972,3.6598263,13.432115,1.2453119,260.1779,96217.98
2007-01-21 04:00:00+00:00,11.176198,7.4768543,13.236816,1.2474905,259.45212,96264.52
2007-01-21 05:00:00+00:00,10.1139965,11.456815,11.357182,1.2524675,259.07645,96330.91
2007-01-21 06:00:00+00:00,9.747953,14.149574,10.5845375,1.2558829,259.31226,96392.71
2007-01-21 07:00:00+00:00,10.002822,11.531274,11.227207,1.2584869,260.65817,96455.57
2007-01-21 08:00:00+00:00,8.810561,11.040852,8.194514,1.2630423,261.36273,96523.4
2007-01-21 09:00:00+00:00,8.784841,12.338126,8.134378,1.2644204,261.33243,96578.02
2007-01-21 10:00:00+00:00,8.830619,12.076916,8.260892,1.2650911,261.26276,96603.664
2007-01-21 11:00:00+00:00,8.298863,10.587373,6.8569884,1.2670876,260.72287,96655.24
2007-01-21 12:00:00+00:00,8.226344,6.888687,6.6681046,1.2672895,259.94043,96717.65
2007-01-21 13:00:00+00:00,8.480845,61.165997,7.332737,1.2662436,258.29437,96763.5
2007-01-21 14:00:00+00:00,7.6949553,355.255,5.47312,1.2636126,257.4697,96783.414
2007-01-21 15:00:00+00:00,6.7058616,346.44675,3.5763924,1.2642049,258.5516,96810.57
2007-01-21 16:00:00+00:00,4.965052,330.47144,1.3587159,1.2636946,261.345,96832.695
2007-01-21 17:00:00+00:00,4.1957555,301.30032,0.6679444,1.2615694,263.58826,96833.086
2007-01-21 18:00:00+00:00,3.7590961,286.45297,0.41204676,1.25874,265.31808,96816.836
2007-01-21 19:00:00+00:00,4.001267,281.03598,0.53399557,1.257329,265.77478,96803.18
2007-01-21 20:00:00+00:00,4.7067456,278.5625,1.0856174,1.2573653,265.51767,96788.6
2007-01-21 21:00:00+00:00,6.2341843,274.13486,2.823908,1.2567145,263.8855,96764.19
2007-01-21 22:00:00+00:00,7.9768906,271.8749,6.1643033,1.255845,261.13846,96724.37
2007-01-21 23:00:00+00:00,9.94634,276.65488,11.08326,1.2554184,260.02737,96713.836
2007-01-22 00:00:00+00:00,10.094338,281.0862,11.401887,1.2536254,259.99814,96719.48
2007-01-22 01:00:00+00:00,10.325018,285.01068,11.874433,1.2499475,260.0317,96702.01
2007-01-22 02:00:00+00:00,10.261748,288.38177,11.657245,1.2480501,260.2202,96667.82
2007-01-22 03:00:00+00:00,10.435164,286.47278,11.902439,1.2465286,260.14642,96610.6
2007-01-22 04:00:00+00:00,10.526079,286.83917,12.271675,1.2459078,260.62234,96575.74
2007-01-22 05:00:00+00:00,10.771671,285.56247,12.638291,1.2470185,260.70236,96550.02
2007-01-22 06:00:00+00:00,10.6902685,284.43314,12.520659,1.2475696,260.5186,96516.69
2007-01-22 07:00:00+00:00,10.333395,279.73126,11.929589,1.2485296,260.21695,96480.29
2007-01-22 08:00:00+00:00,9.967655,272.58237,11.095103,1.2491356,259.47217,96443.664
2007-01-22 09:00:00+00:00,10.125573,268.87857,11.482662,1.2474865,259.271,96393.84
2007-01-22 10:00:00+00:00,10.247899,263.2369,11.777743,1.2466737,259.18347,96325.79
2007-01-22 11:00:00+00:00,10.157139,258.90646,11.558261,1.2468891,259.14987,96266.97
2007-01-22 12:00:00+00:00,9.999672,258.38278,11.141053,1.2439343,260.1538,96202.12
2007-01-22 13:00:00+00:00,9.179525,250.0035,9.034543,1.2414235,262.57797,96124.29
2007-01-22 14:00:00+00:00,10.443756,244.19019,12.012052,1.238706,261.5891,96027.555
2007-01-22 15:00:00+00:00,10.507142,248.27525,12.191727,1.2361832,264.29892,95941.56
